job_title,job_id,city,state,salary,posted_date,job_url,company,education_needed,is_remote,last_scanned_at,description
Officer Unarmed PRN,req47879,Baltimore,"MD, USA",$18.33 - $31.61,NA,https://careers.medstarhealth.org/global/en/job/req47879/Officer-Unarmed-PRN,medstar,NA,False,2025-08-19 18:55:26,"A part-time, day shift with rotating weekend role at Union Memorial Hospital in Baltimore. The salary is based on a number of legitimate, non-discriminatory factors set by MedStar Health. MedStar Health is fully committed to ensuring equal pay opportunities for equal work regardless of gender, race, or any other category protected by federal, state, and local pay equity laws. The hiring range is the range MedStar Health, in good faith, believes is the range of possible compensation for this role at the time of this posting."
Emergency Services Technician / EMT,req44098,Washington,DC,$20.941 - $31.852,NA,https://careers.medstarhealth.org/global/en/job/req44098/Emergency-Services-Technician-EMT,medstar,NA,False,2025-08-19 18:55:38,"MedStar Health is hiring an Emergency Services Technician / EMT. The role is full-time and involves day/night shifts with rotating weekends. In addition to the salary, MedStar Health offers a comprehensive healthcare package (subject to eligibility requirements) and other benefits. The position is located in Washington, DC at the Washington Hospital Center. It’s part of a team of 32,000 associates, including physicians, nurses, residents, fellows, and both clinical and non-clinical associates."
Registered Nurse (RN) Critical Care Regional Float Pool,req48448,Baltimore,MD,$6000 ,NA,https://careers.medstarhealth.org/global/en/job/req48448/Registered-Nurse-RN-Critical-Care-Regional-Float-Pool,medstar,NA,False,2025-08-19 18:55:48,"MedStar Health is seeking a part-time Registered Nurse (RN) for a Critical Care Regional Float Pool position located in Baltimore, MD. The organization is dedicated to providing the highest quality care for people in Maryland and the Washington, D.C. region, while advancing the practice of medicine through education, innovation, and research. This role involves a comprehensive healthcare package (including medical, dental and vision subject to eligibility requirements)."
PRN Inpatient Occupational Therapist,req47809,Washington,DC,"$72,758 - $130,041",NA,https://careers.medstarhealth.org/global/en/job/req47809/PRN-Inpatient-Occupational-Therapist,medstar,NA,False,2025-08-19 18:55:57,"MedStar Health is looking for a PRN Inpatient Occupational Therapist in Washington, DC. The role is part-time and requires in-person work. The hiring range is based on a number of factors set by MedStar Health. The organization is an equal opportunity employer and complies with all federal, state and local laws."
Vascular Technologist - PRN,req47537,Baltimore,MD,$34.98 - $62.52,NA,https://careers.medstarhealth.org/global/en/job/req47537/Vascular-Technologist-PRN,medstar,NA,False,2025-08-19 18:56:03,"The job involves working as a Vascular Technologist within the MedStar Health organization. The role includes providing the highest quality care for people in Maryland and the Washington, D.C. region, while also advancing the practice of medicine through education, innovation, and research. A strong emphasis is placed on teamwork, with a comprehensive total rewards package offered. The organization is also dedicated to equity, inclusion, and diversity. The position is part-time and requires in-person work shifts."
Officer I Unarmed,req48262,Washington,DC,$18.33 - $31.61,NA,https://careers.medstarhealth.org/global/en/job/req48262/Officer-I-Unarmed,medstar,NA,False,2025-08-19 18:56:12,"Are you currently a MedStar Health associate? At MedStar Health, we understand that our ability to treat others well begins with how we treat each other. We work hard to foster an inclusive and positive environment where our associates feel valued, connected, and empowered. We live up to this promise through: Strong emphasis on teamwork, strategic focus on equity, inclusion, & diversity, comprehensive total rewards package, more career opportunities closer to home."
Officer Unarmed PRN,req48081,Olney,"MD, USA",$18.33 - $31.61,NA,https://careers.medstarhealth.org/global/en/job/req48081/Officer-Unarmed-PRN,medstar,NA,False,2025-08-19 18:56:22,"The person hired will be part of MedStar Health, the largest healthcare provider in the Baltimore-Washington, D.C. region. They aim to provide the highest quality care for people in Maryland and the Washington, D.C. region, while advancing the practice of medicine through education, innovation, and research. Their team consists of physicians, nurses, residents, fellows, and many other clinical and non-clinical associates working in a variety of settings across the health system. This job offers the opportunity for competitive pay, generous paid time off, great health and wellness benefits, and more."
Revenue Integrity Pharmacist,req48207,Columbia,MD,"$118,331 - $230,172",NA,https://careers.medstarhealth.org/global/en/job/req48207/Revenue-Integrity-Pharmacist,medstar,NA,False,2025-08-19 18:56:35,"MedStar Health is hiring for the role of Revenue Integrity Pharmacist in Columbia MD. The job type is full-time and includes day shift work with a hybrid work model. The organization offers a comprehensive healthcare package including medical, dental, vision and other benefits. Compensation is based on a number of factors set by MedStar Health and is in compliance with federal, state, and local pay equity laws."
Patient Service Coordinator,req48462,Washington,DC,$18.33 - $31.61,NA,https://careers.medstarhealth.org/global/en/job/req48462/Patient-Service-Coordinator,medstar,NA,False,2025-08-19 18:56:48,"This job at MedStar Health is for a full-time, day shift Patient Service Coordinator based in Washington, DC. The role seems to be within the Cardiology Associates LLC department. MedStar Health offers a comprehensive healthcare package along with other benefits. MedStar Health seems to place a strong emphasis on teamwork and has a strategic focus on equity, inclusion, & diversity. Despite a detailed job description, specifics on tasks and responsibilities for the role are not provided in this excerpt."
Patient Care Technician ED-PRN,req48393,Baltimore,MD,$19.17 - $33.08,NA,https://careers.medstarhealth.org/global/en/job/req48393/Patient-Care-Technician-ED-PRN,medstar,NA,False,2025-08-19 18:56:57,"MedStar Health is seeking a part-time Patient Care Technician for an emergency department-based role. The job includes rotating day, evening, and night shifts with weekend work. This is an in-person position located at Union Memorial Hospital in Baltimore, MD. MedStar Health is a large healthcare provider in the Baltimore-Washington, D.C. region and offers it employees a comprehensive healthcare package and competitive pay."
Patient Service Coordinator,req48465,Brandywine,"MD, USA",$18.33 - $31.61,NA,https://careers.medstarhealth.org/global/en/job/req48465/Patient-Service-Coordinator,medstar,NA,False,2025-08-19 18:57:06,"MedStar Health is looking for a full-time, day shift, in-person Patient Service Coordinator in Brandywine, MD. MedStar Health provides a comprehensive healthcare package. The role aims to foster an inclusive and positive environment where associates feel valued, connected, and empowered. MedStar Health is committed to equity, inclusion and diversity and provides numerous career opportunities in the Baltimore-Washington, D.C. region."
Monitoring Technician,req48232,Washington,DC,$20.64 - $31.297,NA,https://careers.medstarhealth.org/global/en/job/req48232/Monitoring-Technician,medstar,NA,False,2025-08-19 18:57:20,"MedStar Health is hiring for a full-time day/night shift Monitoring Technician position, which requires rotating weekends. The position is located in Washington, D.C. at the Washington Hospital Center. MedStar Health, the largest healthcare provider in the Baltimore-Washington, D.C. region, offers a comprehensive healthcare package, competitive pay, generous paid time off, and more benefits. Responsibilities include providing the highest quality care for people in Maryland and the Washington, D.C. region, while advancing the practice of medicine through education, innovation, and research."
Multi-Skill Radiology Technologist / CT Technologist,req48169,Leonardtown,MD,$41.98 - $71.68,NA,https://careers.medstarhealth.org/global/en/job/req48169/Multi-Skill-Radiology-Technologist-CT-Technologist,medstar,NA,False,2025-08-19 18:57:29,"MedStar Health is hiring a Full-Time, Night Shift Multi-Skill Radiology Technologist / CT Technologist for St. Mary's Hospital in Leonardtown, MD. The company emphasizes on teamwork and maintains a strong focus on equity, inclusion, and diversity. It offers a comprehensive total rewards package including competitive pay, generous paid time off, and several health and wellness benefits. Potential for career growth is highlighted."
